kvnf.org,KVNF,Paonia,radio
95rockfm.com,KDBN,Parachute,radio
www.ksunradio.org,KSBP,Parachute,radio
www.z1079rocks.com,KDZA,Pueblo,radio
www.kpht955.com,KPHT,Pueblo,radio
koto.org,KOTO,Telluride,radio
www.kspk.com,KSPK,Walsenburg,radio
www.adams.edu,"Adams State College ",Alamosa,college
www.naropa.edu,"Naropa Univ ",Boulder,college
www.colorado.edu,"Univ of Colorado at Boulder ",Boulder,college
chu.edu,"Colorado Heights Univ",Denver,college
www.iliff.edu,"Iliff School of Theology ",Denver,college
www.jwu.edu,"Johnson & Wales University",Norfolk,college
www.msudenver.edu,"Metropolitan St. Univ. of Denver",Denver,college
www.regis.edu,"Regis Univ ",Denver,college
informationassurance.regis.edu,"Regis Univ Online",Denver,college
www.ucdenver.edu,"Univ of CO Health Sciences Ctr",Denver,college
www.uccs.edu,"Univ of Colorado Springs",Denver,college
www.du.edu,"Univ of Denver ",Denver,college
www.fortlewis.edu,"Fort Lewis College ",Durango,college
www.mines.edu,"Colorado School of Mines ",Golden,college
www.unco.edu,"Univ of Northern Colorado ",Greeley,college
www.western.edu,"Western State Colorado University",Gunnison,college
www.ccu.edu,"Colorado Christian Univ ",Lakewood,college
www.schooloftrades.edu,"Colorado School of Trades",Lakewood,college
www.denverseminary.edu,"Denver Seminary ",Littleton,college
www.colostate-pueblo.edu,"Colorado State Univ-Pueblo ",Pueblo,college
www.intelliteccollege.com,"IntelliTec College",Pueblo,college
www.myrecordjournal.com,"Plainville Citizen",Plainville,news
news.hamlethub.com,"Westport Hamlet Hub",Westport,news
www.yflyer.com,"Yankee Flyer",Bloomfield,news
www.shorepublishing.com,"The Sound",Branford,news
www.thebridgeportnews.com,"Bridgeport News",Bridgeport,news
www.ctpost.com,"Connecticut Post",Bridgeport,news
bristolobserver.com,"Bristol Observer",Bristol,news
www.bristolpress.com,"Bristol Press",Bristol,news
www.cheshireherald.com,"Cheshire Herald",Cheshire,news
www.newstimes.com,"Danbury News-Times",Danbury,news
www.tribunact.com,Tribuna,Danbury,news
www.dariennewsonline.com,"Darien News-Review",Darien,news
www.darientimes.com,"Darien Times",Darien,news
www.eastoncourier.com,"Easton Courier",Easton,news
www.fairfieldcitizenonline.com,"Fairfield Citizen-News",Fairfield,news
minutemannewscenter.com,"Westport Minuteman",Westport,news
www.glcitizen.com,"Glastonbury Citizen",Glastonbury,news
www.greenwichcitizen.com,"Greenwich Citizen",Greenwich,news
www.greenwich-post.com,"Greenwich Post",Greenwich,news
www.greenwichtime.com,"Greenwich Time",Greenwich,news
www.shorelinetimes.com,"Shore Line Times",Guilford,news
www.hamdencommunitynews.com,"Hamden Community News",Hamden,news
www.hamdenjournal.com,"Hamden Journal",Hamden,news
www.commercialrecord.com,"Commercial Record",Hartford,news
www.ct.com,"Fairfield County Weekly",Stamford,news
www.hartfordbusiness.com,"Hartford Business Journal",Hartford,news
www.courant.com,"Hartford Courant",Hartford,news
www.identidadlatina.com,"Identidad Latina",Hartford,news
sheltonherald.com,"Shelton Herald",Huntington,news
www.journalinquirer.com,"Journal Inquirer",Manchester,news
www.towntimes.com,"Town Times",Middlefield,news
www.middletownpress.com,"Middletown Press",Middletown,news
www.milfordmirror.com,"Milford Mirror",Milford,news
www.monroecourier.com,"Monroe Courier",Monroe,news
www.newtownbee.com,"Newtown Bee",Newtown,news
www.norwalkcitizenonline.com,"Norwalk Citizen-News",Norwalk,news
www.thehour.com,"Wilton Villager",Wilton,news
www.norwichbulletin.com,"Norwich Bulletin",Norwich,news
www.thereddingpilot.com,"Redding Pilot",Redding,news
www.theridgefieldpress.com,"Ridgefield Press",Ridgefield,news
www.thevalleygazette.com,"Valley Gazette",Seymour,news
www.southingtoncitizen.com,"Southington Citizen",Southington,news
southingtonobserver.com,"Southington Observer",Southington,news
www.stamfordadvocate.com,Advocate,Stamford,news
www.elsolnews.com,"El Sol News",Stamford,news
www.stratfordstar.com,"Stratford Star",Stratford,news
www.registercitizen.com,"Register Citizen",Torrington,news
www.trumbulltimes.com,"Trumbull Times",Trumbull,news
www.remindernews.com,"Reminder News",Vernon,news
www.peoplespressnews.com,"People's Press",Wallingford,news
www.waterburyobserver.org,"Waterbury Observer",Waterbury,news
www.rep-am.com,"Waterbury Republican",Waterbury,news
www.thewestonforum.com,"Weston Forum",Weston,news
www.westport-news.com,"Westport News",Westport,news
www.westportnow.com,WestportNow.com,Westport,news
thechronicle.com,Chronicle,Willimantic,news
www.wiltonbulletin.com,"Wilton Bulletin",Wilton,news
www.hamlethub.com,"Wilton Hamlet Hub",Wilton,news
www.amityobserver.com,"Amity Observer",Woodbridge,news
www.voicesnews.com,VoicesNews.com,Woodbury,news
www.greenwichmag.com,"Greenwich Magazine",Greenwich,news
www.thehartfordguardian.com,"The Hartford Guardian",Hartford,news
www.milfordliving.com,"Milford Living",Milford,news
www.townvibe.com,TownVibe,Ridgefield,news
www.stamfordplus.com,"Stamford Plus",Stamford,news
www.connecticutmag.com,Connecticut,Statewide,news
www.connecticut.com,Connecticut.Com,Statewide,news
www.corpct.com,"Corporate Connecticut",Statewide,news
www.ilovefc.com,ilovefc.com,Westport,news
yaleherald.com,Herald,Yale,college
yaledailynews.com,News,Yale,college
www.wfsb.com,WFSB,Hartford,tv
foxct.com,WTIC,Hartford,tv
www.news12.com,News12,Norwalk,tv
www.cpbn.org,WEDN,Norwich,tv
www.star999.com,WEZN,Bridgeport,radio
lifechangingradio.com,WARV,Providence,radio
www.959thefox.com,WFOX,Bridgeport,radio
www.wicc600.com,WICC,Bridgeport,radio
www.wpkn.org,WPKN,Bridgeport,radio
www.wprx1120.net,WPRX,Bristol,radio
www.b1073fm.com,WAXB,Danbury,radio
www.98q.com,WDAQ,Danbury,radio
www.i95rock.com,WRKI,Danbury,radio
www.wgch.com,WGCH,Greenwich,radio
www.quinnipiac.edu,"Quinnipiac Univ ",Hamden,college
www.wccc.com,WCCC,Hartford,radio
www.drcfm.com,WDRC,Hartford,radio
www.theriver1059.com,WHCN,Hartford,radio
www.kiss957.com,WKSS,Hartford,radio
wnpr.org,WNPR,Hartford,radio
wrch.cbslocal.com,WRCH,Hartford,radio
www.wrtcfm.com,WRTC,Hartford,radio
www.wrymradio.com,WRYM,Hartford,radio
wsam.hartford.edu,WSAM,Hartford,radio
connecticut.cbslocal.com,WTIC,Hartford,radio
www.wwuh.org,WWUH,Hartford,radio
www.country925.com,WWYZ,Hartford,radio
hot937.cbslocal.com,WZMX,Hartford,radio
wesufm.org,WESU,Middletown,radio
www.wmnr.org,WMNR,Monroe,radio
www.avivamientofm.com,WSGG,Norfolk,radio
www.wcty.com,WCTY,Norwich,radio
www.winyradio.com,WINY,Putnam,radio
wshu.org,WQQQ,Sharon,radio
www.whus.org,WHUS,Storrs,radio
www.watr.com,WATR,Waterbury,radio
www.hitmusici983.com,WILI,Willimantic,radio
branfordhall.edu,"Branford Hall",Branford,college
www.bridgeport.edu,"Univ of Bridgeport ",Bridgeport,college
www.holyapostles.edu,"Holy Apostles College & Seminary ",Cromwell,college
www.wcsu.edu,"Western Connecticut State Univ ",Danbury,college
www.fairfield.edu,"Fairfield Univ ",Fairfield,college
www.sacredheart.edu,"Sacred Heart Univ ",Fairfield,college
onlineprograms.sacredheart.edu,"Sacred Heart Univ Online",Fairfield,college
sdm.uchc.edu,"Univ of CT Sch of Med and Dent ",Farmington,college
www.hartsem.edu,"Hartford Seminary ",Hartford,college
www.ewp.rpi.edu,"Rensselaer Hartford Grad Center",Hartford,college
www.trincoll.edu,"Trinity College ",Hartford,college
www.wesleyan.edu,"Wesleyan Univ ",Middletown,college
www.stbasilseminary.com,"St Basils College ",Stamford,college
www.stamford.uconn.edu,"Univ of Connecticut-Stamford ",Stamford,college
www.averypoint.uconn.edu,"Univ of Connecticut-Avery Point ",Storrs,college
www.post.edu,"Teikyo Post Univ ",Waterbury,college
www.easternct.edu,"Eastern Connecticut State Univ ",Willimantic,college
www.eltiempohispano.com,"El Tiempo Hispano",Bear,news
delaware.newszap.com,"Delaware State News",Dover,news
www.doverpost.com,"Dover Post",Dover,news
www.sussexcountian.com,"Sussex Countian",Georgetown,news
www.hockessincommunitynews.com,"Community News",Hockessin,news
www.laurelstar.com,"Laurel Star",Laurel,news
capegazette.villagesoup.com,"Cape Gazette",Rehoboth,news
www.middletowntranscript.com,"Middletown Transcript",Middletown,news
www.milfordbeacon.com,"Milford Beacon",Milford,news
www.newarkpostonline.com,"Newark Post",Newark,news
www.delmarvanow.com,"Eastern Shore News",Tasley,news
www.seafordstar.com,"Seaford Star",Seaford,news
www.scsuntimes.com,SCSunTimes.com,Smyrna,news
www.delawareonline.com,"News Journal",Wilmington,news
www.delawaretoday.com,"Delaware Today",Statewide,news
www.wboc.com,WBOC,Dover,tv
www.wmdt.com,WMDT,Salisbury,tv
www.whyy.org,WHYY,Philadelphia,radio
www.wdsd.com,WDSD,Dover,radio
www.bigclassicrock.com,WGBG,Georgetown,radio
www.eagle977.com,WAFL,Milford,radio
www.wgmd.com,WGMD,Rehoboth,radio
www.wzbhrocks.com,WZBH,Salisbury,radio
ocean98.com,WOCM,Selbyville,radio
www.wdel.com,WDEL,Wilmington,radio
www.wilm.com,WILM,Wilmington,radio
wjbr.com,WJBR,Wilmington,radio
www.brandywineschools.org,WMPH,Wilmington,radio
www.wstw.com,WSTW,Wilmington,radio
www.wvud.org,WVUD,Wilmington,radio
www.1290theticket.com,WWTX,Wilmington,radio
www.myreachradio.com,WXHL,Wilmington,radio
www.desu.edu,"Delaware State Univ ",Dover,college
www.wesley.edu,"Wesley College ",Dover,college
www.udel.edu,"Univ of Delaware ",Newark,college
www.dawncareerinstitute.edu,"Dawn Career Institute",Wilmington,college
www.gbc.edu,"Goldey-Beacom College ",Wilmington,college
www.widener.edu,"Widener Univ Harrisburg",Harrisburg,college
www.americanbazaaronline.com,"American Bazaar",Washington,news
www.dcspotlight.com,"DC Spotlight",Washington,news
www.politico.com,Politico,Washington,news
www.rollcall.com,"Roll Call",Washington,news
thehill.com,"The Hill",Washington,news
townhall.com,"Town Hall",Washington,news
www.washingtoncitypaper.com,"Washington City Paper",Washington,news
washingtonexaminer.com,"Washington Examiner",Washington,news
www.washingtonpost.com,"Washington Post",Washington,news
www.washingtontimes.com,"Washington Times",Washington,news
www.metroweekly.com,"Metro Weekly",Statewide,news
www.washingtongolf.com,"Washington Golf",Statewide,news
www.washingtonian.com,"Washingtonian Online",Statewide,news
www.theeagleonline.com,Eagle,American,college
www.thehoya.com,Hoya,Georgetown,college
georgetownvoice.com,Voice,Georgetown,college
www.my20dc.com,WDCA,Washington,tv
dc50tv.com,WDCW,Washington,tv
www.weta.org,WETA,Washington,radio
www.wjla.com,WJLA,Washington,tv
www.nbcwashington.com,WRC,Washington,tv
www.wusa9.com,WUSA,Washington,tv
www.voanews.com,"Voice of America",Washington,radio
wamu.org,WAMU,Washington,radio
www.washfm.com,WASH,Washington,radio
www.wava.com,WAVA,Washington,radio
www.wbig.com,WBIG,Washington,radio
www.c-span.org,WCSP,Washington,radio
www.federalnewsradio.com,WFED,Washington,radio
www.wgts919.com,WGTS,Washington,radio
www.whur.com,WHUR,Washington,radio
washington.cbslocal.com,WJFK,Washington,radio
www.wmal.com,WMAL,Washington,radio
mymajicdc.com,WMMJ,Washington,radio
www.wmzq.com,WMZQ,Washington,radio
woldcnews.com,WOL,Washington,radio
www.wpfwfm.org,WPFW,Washington,radio
wpgc.cbslocal.com,WPGC,Washington,radio
www.mix1073fm.com,WRQX,Washington,radio
www.espn980.com,WTEM,Washington,radio
www.wtop.com,WTOP,Washington,radio
www.wust1120.com,WUST,Washington,radio
www.dc101.com,WWDC,Washington,radio
www.cua.edu,"Catholic Univ of America",Washington,college
online.cua.edu,"Catholic Univ of America Online",Washington,college
www.humanesocietyuniversity.org,"Humane Society University",Washington,college
www.medtech.edu,"Medtech Institute",Lexington,college
www.potomac.edu,"Potomac College",Washington,college
www.alachuatoday.com,"Alachua Today",Alachua,news
www.apalachtimes.com,"Apalachicola Times",Apalachicola,news
www.theapopkachief.com,"Apopka Chief",Apopka,news
www.tidbitsflorida.com,Tidbits,Aventura,news
www.polkcountydemocrat.com,"Polk County Democrat",Bartow,news
www.smcitizen.com,"South Marion Citizen",Belleview,news
www.thevosm.net,"Voice of South Marion",Belleview,news
www.thecountyrecord.net,"County Record",Blountstown,news
www.pineisland-eagle.com,"Pine Island Eagle",Bokeelia,news
www.bradenton.com,Bradenton.com,Bradenton,news
www.cljnews.com,"Calhoun-Liberty Journal",Bristol,news
levyjournalonline.com,"Levy County Journal",Bronson,news
hernandotoday.com,"Hernando Today",Brooksville,news
www.sumtercountytimes.com,"Sumter County Times",Bushnell,news
www.nassaucountyrecord.com,"Nassau County Record",Callahan,news
www.captivacurrent.com,"Captiva Current",Captiva,news
www.chieflandcitizen.com,"Chiefland Citizen",Chiefland,news
chipleybugle.com,"Chipley Bugle Newspaper",Chipley,news
www.jewishpresspinellas.com,"Jewish Press Group",Clearwater,news
www.southlakepress.com,"South Lake Press",Clermont,news
swflorida.blogspot.com,"Southwest Florida Online",Clewiston,news
www.elcolombiano.net,"El Colombiano Newspaper",Davie,news
www.beacononlinenews.com,"West Volusia Beacon",DeLand,news
www.thedestinlog.com,"Destin Log",Destin,news
www.yoursun.com,"Englewood Sun Herald",Englewood,news
www.alligator.org,"Florida Alligator",Gainesville,news
www.gainesville.com,"Gainesville Sun",Gainesville,news
lesoleildelafloride.com,"Le Soleil de la Floride",Hollywood,news
www.thefloridastar.com,"Florida Star",Jacksonville,news
www.folioweekly.com,"Folio Weekly",Jacksonville,news
www.jaxdailyrecord.com,"Jacksonville Daily Record",Jacksonville,news
www.tcpalm.com,"Stuart News",Stuart,news
www.aroundosceola.com,"Around Osceola",Kissimmee,news
www.theledger.com,Ledger,Lakeland,news
www.dailycommercial.com,"Daily Commercial",Leesburg,news
www.bakercountypress.com,"Baker County Press",Macclenny,news
www.hometownjournal.org,"Home Town Journal",Macclenny,news
www.greenepublishing.com,"Madison Enterprise Recorder",Madison,news
www.keysnet.com,Reporter,Tavernier,news
www.jcfloridan.com,"Jackson County Floridan",Marianna,news
www.jacksoncountytimes.net,"Jackson County Times",Marianna,news
www.pineislandnews.com,"Pine Island News",Matlacha,news
suwanneedemocrat.com,"Mayo Free Press",Mayo,news
www.floridatoday.com,"Florida Today",Melbourne,news
www.communitynewspapers.com,"Community News of Miami",Miami,news
www.elnuevoherald.com,"El Nuevo Herald",Miami,news
www.miamiherald.com,"Miami Herald",Miami,news
www.miaminewtimes.com,"Miami New Times",Miami,news
miamitimesonline.com,"Miami Times",Miami,news
www.miamitodaynews.com,"Miami Today",Miami,news
www.miami.com,Miami.com,Miami,news
www.srpressgazette.com,"Santa Rosa Press Gazette",Milton,news
www.naplesnews.com,"Naples Sun-Times",Naples,news
www.navarrepress.com,"Navarre Press",Navarre,news
www.ocala.com,Star-Banner,Ocala,news
www.orlandosentinel.com,Sentinel,Orlando,news
www.orlando-times.com,Times,Orlando,news
orlandoweekly.com,Weekly,Orlando,news
www.seminolechronicle.com,"Seminole Chronicle",Oviedo,news
www.palatkadailynews.com,"Palatka Daily News",Palatka,news
inweekly.net,"Independent News",Pensacola,news
www.pnj.com,"News Journal",Pensacola,news
www.gadcotimes.com,"Gadsden County Times",Quincy,news
mysanfordherald.com,"Sanford Herald",Sanford,news
www.island-reporter.com,"Island Reporter",Sanibel,news
www.sanibel-captiva-islander.com,"Sanibel-Captiva Islander",Sanibel,news
www.heraldtribune.com,"Sarasota Herald Tribune",Sarasota,news
sunstatepost.com,"SunState Post",Sarasota,news
www.yourobserver.com,YourObserver.com,Sarasota,news
www.newssun.com,News-Sun,Sebring,news
www.bctelegraph.com,"Bradford County Telegraph",Starke,news
www.tallahassee.com,"Tallahassee Democrat",Tallahassee,news
www.thetallahasseenews.com,"Tallahassee News",Tallahassee,news
daytonatimes.com,"Daytona Times",Tampa,news
flcourier.com,"Florida Courier",Tampa,news
jewishpressoftampa.our-hometown.com,"Jewish Press of Tampa",Tampa,news
tbo.com,"Tampa Bay Online",Tampa,news
www.tampatrib.com,"Tampa Tribune",Tampa,news
www.venicegondolier.com,"Venice Gondolier",Venice,news
www.palmswestmonthly.com,"Palms West Monthly",Wellington,news
gotowncrier.com,Town-Crier,Wellington,news
www.willistonpioneer.com,"Williston Pioneer Sun News",Williston,news
www.thenewscaster.com,Newscaster,Yankeetown,news
zephyrhillsnewsonline.com,"Zephyrhills News",Zephyrhills,news
www.iwantabuzz.com,"Jacksonville BUZZ",Jacksonville,news
florida.com,"Fabulous Florida",Statewide,news
floridahomesandlifestyles.com,"Florida Homes and Lifestyles",Statewide,news
www.thefloridalawjournal.com,"Florida Law Journal",Statewide,news
floridamagazine.com,"Florida Monthly",Statewide,news
www.floridasportsman.com,"Florida Sportsman",Statewide,news
www.floridatravellife.com,"Florida Travel and Life",Statewide,news
www.southernboating.com,"Southern Boating",Statewide,news
thebeachsideresident.com,"The Beachside Resident",Statewide,news
www.webcoast.com,WebCoast,Statewide,news
www.cw18tv.com,WKCF,Clermont,tv
www.easternflorida.edu,WEFS,Cocoa,tv
www.wcjb.com,WCJB,Gainesville,tv
www.mygtn.tv,WGFL,Gainesville,tv
www.wuft.org,WUFT,Gainesville,radio
www.fox30jax.com,WAWS,Jacksonville,tv
yourjax.com,WCWJ,Jacksonville,tv
www.wjct.org,WJCT,Jacksonville,radio
www.news4jax.com,WJXT,Jacksonville,tv
www.firstcoastnews.com,WTLV,Jacksonville,tv
miami.cbslocal.com,WFOR,Miami,tv
wlrn.org,WLRN,Miami,radio
www.wpbt2.org,WPBT,Miami,tv
www.local10.com,WPLG,Miami,tv
www.wsvn.com,WSVN,Miami,tv
www.nbcmiami.com,WTVJ,Miami,tv
www.abc-7.com,WZVN,Naples,tv
www.wogx.com,WOGX,Ocala,tv
www.wacxtv.com,WACX,Orlando,tv
www.wesh.com,WESH,Orlando,tv
www.wftv.com,WFTV,Orlando,tv
www.clickorlando.com,WKMG,Orlando,tv
www.myfoxorlando.com,WOFL,Orlando,tv
www.tv45.org,WTGL,Orlando,tv
www.wucftv.org,WUCF,Orlando,tv
www.wbqp.com,WBQP,Pensacola,tv
www.weartv.com,WEAR,Pensacola,tv
www.wctv.tv,WCTV,Tallahassee,tv
www.wfsu.org,WFSU,Tallahassee,radio
www.myfoxtallahassee.com,WTLH,Tallahassee,tv
www.wtxl.com,WTXL,Tallahassee,tv
www.baynews9.com,BayNews9,Tampa,tv
www.wedu.org,WEDU,Tampa,tv
www.wfla.com,WFLA,Tampa,tv
www.abcactionnews.com,WFTS,Tampa,tv
www.mor-tv.com,WMOR,Tampa,tv
www.myfoxtampabay.com,WTVT,Tampa,tv
www.wusf.usf.edu,WUSF,Tampa,radio
www.oysterradio.com,WOYS,Apalachicola,radio
wwbf.com,WWBF,Bartow,radio
1490wwpr.com,WWPR,Bradenton,radio
www.jbnewsradio.com,WWJB,Brooksville,radio
www.wafcfm.com,"WAFC ",Clewiston,radio
www.wavs1170.com,"WAVS ",Davie,radio
www.wengradio.com,WENG,Englewood,radio
www.937kcountry.com,WOGK,Ocala,radio
www.party995.com,WBXY,Gainesville,radio
www.floridasportstalk.fm,WMOP,Ocala,radio
www.1005thebuzz.com,WHHZ,Gainesville,radio
florida.thejoyfm.com,WJIS,Sarasota,radio
www.ktk985.com,WKTK,Gainesville,radio
radio92q.com,WMFQ,Gainesville,radio
www.windfm.com,WNDT,Gainesville,radio
www.country1037.com,WRUF,Gainesville,radio
www.thesky973.com,WSKY,Gainesville,radio
www.mycountryfla.com,WYGC,Gainesville,radio
floridasparty.com,WXJZ,Gainesville,radio
www.kiss1053.com,WYKS,Gainesville,radio
zeta92miami.com,WCMQ,Hialeah,radio
www.wafz.com,WAFZ,Immokalee,radio
www.wape.com,WAPE,Jacksonville,radio
550.wayradio.org,WAYR,Jacksonville,radio
www.wcgl1360.com,WCGL,Jacksonville,radio
www.wejz.com,WEJZ,Jacksonville,radio
www.sportsradiojax.com,WFXJ,Jacksonville,radio
www.999gatorcountry.com,WGNE,Jacksonville,radio
www.myhot1065.com,WHJX,Jacksonville,radio
www.wjaxradio.com,WJAX,Jacksonville,radio
www.wjbt.com,WJBT,Jacksonville,radio
www.969theeagle.com,WJGL,Jacksonville,radio
wktz.jones.edu,WKTZ,Jacksonville,radio
www.bull1007.com,WMUV,Jacksonville,radio
www.979kissfm.com,WNWW,Jacksonville,radio
www.wokv.com,WOKV,Jacksonville,radio
www.991wqik.com,WQIK,Jacksonville,radio
www.v1015.com,WSOL,Jacksonville,radio
www.fm88.org,WTRJ,Jacksonville,radio
www.1073jack.com,WWJK,Jacksonville,radio
www.x1029.com,WXXJ,Jacksonville,radio
www.wlkf.com,WLKF,Lakeland,radio
www.wpcv.com,WPCV,Lakeland,radio
www.max983fm.com,WWRZ,Lakeland,radio
www.wa1a.com,WAOA,Melbourne,radio
www.mykiss951.com,WBVD,Melbourne,radio
www.wcif.com,WCIF,Melbourne,radio
wfit.org,WFIT,Melbourne,radio
www.thegroove.org,WGRV,Melbourne,radio
www.literock993.com,WLRQ,Melbourne,radio
www.wmmbam.com,WMMB,Melbourne,radio
amor1075fm.univision.com,WAMR,Miami,radio
radiomambi710.univision.com,WAQI,Miami,radio
www.theticketmiami.com,WAXY,Miami,radio
www.big1059.com,WBGG,Miami,radio
www.wdna.org,WDNA,Miami,radio
www.wedr.com,WEDR,Miami,radio
www.easy93.com,WFEZ,Miami,radio
www.973thecoast.com,WFLC,Miami,radio
www.1080theanswer.com,WHIM,Miami,radio
www.hot105fm.com,WHQT,Miami,radio
www.y100.com,WHYI,Miami,radio
www.940winz.com,WINZ,Miami,radio
www.wiod.com,WIOD,Miami,radio
wkis.com,WKIS,Miami,radio
www.litemiami.com,WLYF,Miami,radio
www.mega949.com,WMGE,Miami,radio
callfm.com,WMKL,Miami,radio
www.magicmiami.com,WMXJ,Miami,radio
power96.com,WPOW,Miami,radio
wqam.com,WQAM,Miami,radio
univisionamerica.univision.com,WQBA,Miami,radio
mix983.univision.com,WRTO,Miami,radio
www.1035thebeat.com,WSHE,Miami,radio
93x.fm,WTLT,Naples,radio
www.gatorcountry1019.com,WWGR,Naples,radio
www.wokc.com,WOKC,Okeechobee,radio
www.star945.com,WCFB,Orlando,radio
www.espn580orlando.com,WDBO,Orlando,radio
www.1045wfla.com,WFLF,Orlando,radio
www.sportstalkflorida.com,WHBO,Tampa,radio
www.wjrr.com,WJRR,Orlando,radio
www.wmfe.org,WMFE,Orlando,radio
www.magic107.com,WMGF,Orlando,radio
www.wmmo.com,WMMO,Orlando,radio
zradio.org,WPOZ,Orlando,radio
www.power953.com,WPYO,Orlando,radio
www.rumba100.com,WRUM,Orlando,radio
wucf.org,WUCF,Orlando,radio
www.k923orlando.com,WWKA,Orlando,radio
www.xl1067.com,WXXL,Orlando,radio
www.whif.org,WHIF,Palatka,radio
www.espnpensacola.com,WBSR,Pensacola,radio
www.1330weby.com,WEBY,Pensacola,radio
www.newsradio1620.com,WNRP,Pensacola,radio
wuwf.org,WUWF,Pensacola,radio
www.nashfm1027.com,WHKR,Rockledge,radio
www.1065ctq.com,WCTQ,Sarasota,radio
www.doveradio.com,WDDV,Sarasota,radio
wlssradio.com,WLSS,Sarasota,radio
www.921thecoast.com,WLTQ,Sarasota,radio
sarasotatalkradio.com,WSRQ,Sarasota,radio
www.wsrz.com,WSRZ,Sarasota,radio
www.1059thebuzz.com,WTZB,Sarasota,radio
www.wits1340am.com,WITS,Sebring,radio
www.wcvu.com,WCVU,Solana,radio
www.wave94.com,WAKU,Tallahassee,radio
www.wanm.org,WANM,Tallahassee,radio
wayt.wayfm.com,WAYF,Tallahassee,radio
www.mystar98.com,WBZE,Tallahassee,radio
www.faithradio.us,WFRF,Tallahassee,radio
www.gulf104.com,WGLF,Tallahassee,radio
www.961jamz.com,WHBX,Tallahassee,radio
www.hot1049.com,WHTF,Tallahassee,radio
www.1270theteam.com,WNLS,Tallahassee,radio
www.1071hitmusicnow.com,WTLY,Tallahassee,radio
www.x1015.com,WXSR,Tallahassee,radio
www.spiritfm905.com,WBVM,Tampa,radio
www.620wdae.com,WDAE,Tampa,radio
www.wduv.com,WDUV,Tampa,radio
www.970wfla.com,WFLA,Tampa,radio
www.933flz.com,WFLZ,Tampa,radio
www.us1035.com,WFUS,Tampa,radio
www.860wgul.com,WGUL,Tampa,radio
tampa.cbslocal.com,WHFS,Tampa,radio
www.whnz.com,WHNZ,Tampa,radio
www.theboneonline.com,WHPT,Tampa,radio
www.tampabaysmix.com,WMTX,Tampa,radio
www.hot1015tampabay.com,WPOI,Tampa,radio
wqyk.cbslocal.com,WQYK,Tampa,radio
myq105.cbslocal.com,WRBQ,Tampa,radio
www.97xonline.com,WSUN,Tampa,radio
tantalk1340.com,WTAN,Tampa,radio
www.bahiatampa.com,WTMP,Tampa,radio
www.newstalkflorida.com,WWBA,Tampa,radio
www.mymagic949.com,WWRM,Tampa,radio
www.1073theeagle.com,WXGL,Tampa,radio
www.98rock.com,WXTB,Tampa,radio
noncomradio.net,WPIO,Titusville,radio
www.ultimatemedical.edu,"Ultimate Medical Academy",Tampa,college
www.ufl.edu,"Univ of Florida ",Gainesville,college
www.unf.edu,"Univ of North Florida ",Jacksonville,college
www.vc.edu,"Virginia College",Austin,college
www.fit.edu,"College of Aeronautics ",Melbourne,college
www.sctrain.edu,"Sullivan & Cogliano",Miami,college
www.rasmussen.edu,"Rasmussen College",Wausau,college
www.ucf.edu,"Univ of Central Florida ",Orlando,college
www.usf.edu,"Univ of South Florida ",Tampa,college
www.albanyherald.com,"Albany Herald",Albany,news
thealbanyjournal.com,"Albany Journal",Albany,news
www.metrogazette.com,"Metro Gazette",Albany,news
www.thealmatimes.com,"Alma Times",Alma,news
www.northfulton.com,"Appen Newspapers",Alpharetta,news
www.americusumterobserver.com,Observer,Americus,news
americustimesrecorder.com,"Times Recorder",Americus,news
onlineathens.com,"Athens Banner-Herald",Athens,news
www.flagpole.com,Flagpole,Athens,news
www.atlantadailyworld.com,"Atlanta Daily World",Atlanta,news
www.ajc.com,"Atlanta Journal-Constitution",Atlanta,news
atlantaunfiltered.com,"Atlanta Unfiltered",Atlanta,news
thecouriertimesnews.com,"Courier Times",Atlanta,news
clatl.com,"Creative Loafing Atlanta",Atlanta,news
www.dailyreportonline.com,"Fulton County Daily Report",Atlanta,news
likethedew.com,"Like the Dew",Atlanta,news
seniornewsga.com,"Senior News",Atlanta,news
chronicle.augusta.com,"Augusta Chronicle",Augusta,news
www.metrospirit.com,"Metro Spirit",Augusta,news
www.thepostsearchlight.com,"Bainbridge Post-Searchlight",Bainbridge,news
www.barnesville.com,"Barnesville Herald Gazette",Barnesville,news
www.baxleynewsbanner.com,"Baxley News-Banner",Baxley,news
www.theblacksheartimes.com,"Blackshear Times",Blackshear,news
www.earlycountynews.com,"Early County News",Blakely,news
www.braseltonnewstoday.com,"Braselton News Today",Braselton,news
www.thebrunswicknews.com,"Brunswick News",Brunswick,news
www.thegeorgiastar.com,"Georgia Star",Brunswick,news
www.cherokeetribune.com,"Cherokee Tribune",Canton,news
www.times-georgian.com,"Times Georgian",Carrollton,news
www.daily-tribune.com,"Daily Tribune",Cartersville,news
www.claxtonenterprise.com,"Claxton Enterprise",Claxton,news
www.theclaytontribune.com,"Clayton Tribune",Clayton,news
www.millercountyliberal.com,"Miller County Liberal",Colquitt,news
www.ledger-enquirer.com,"Columbus Ledger-Enquirer",Columbus,news
www.commercenewstoday.com,"Commerce News Today",Commerce,news
www.rockdalecitizen.com,"Rockdale Citizen",Conyers,news
www.rockdalenews.com,"Rockdale News",Conyers,news
cordeledispatch.com,"Cordele Dispatch",Cordele,news
